owner,age,name,selling_price,km_driven,fuel_Diesel,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,fule_Other
1.0,6,742,740000,45000,1,0,1,0,0,1,0,0
1.0,16,479,70000,68500,0,1,1,0,0,0,1,0
1.0,2,470,484999,5007,0,1,1,0,0,1,0,0
1.0,8,1107,164000,30000,0,1,0,1,0,0,1,0
1.0,13,304,140000,70000,0,1,0,1,0,1,0,0
1.0,10,1086,999000,49600,1,0,1,0,0,1,0,0
2.0,16,813,56000,23000,0,1,0,1,0,0,1,0
1.0,15,33,1050000,30000,1,0,1,0,0,1,0,0
1.0,11,510,190000,38000,0,1,1,0,0,0,1,0
1.0,3,23,3899000,22000,1,0,1,0,0,1,0,0
1.0,10,563,235000,43100,0,1,1,0,0,0,1,0
1.0,4,105,350000,10171,0,1,1,0,0,0,1,0
1.0,6,1132,465000,41123,1,0,1,0,0,0,1,0
1.0,4,1348,1900000,20118,0,1,1,0,0,1,0,0
1.0,7,322,450000,40000,1,0,1,0,0,0,1,0
1.0,6,1448,790000,52517,1,0,1,0,0,0,1,0
1.0,2,663,900000,20000,1,0,0,1,0,0,1,0
1.0,7,171,450000,99117,1,0,1,0,0,0,1,0
1.0,12,85,135000,90000,0,1,0,1,0,0,1,0
1.0,2,846,425000,3700,0,1,0,1,0,0,1,0
1.0,11,1240,100000,80000,1,0,0,1,0,0,1,0
2.0,6,160,650000,100000,1,0,0,1,0,0,1,0
1.0,10,1228,90000,54000,1,0,0,1,0,0,1,0
1.0,4,396,250000,19000,0,1,0,1,0,0,1,0
1.0,7,971,300000,120000,1,0,0,1,0,0,1,0
1.0,7,1048,275000,30000,0,1,0,1,0,0,1,0
1.0,4,285,600000,43500,0,1,0,1,0,0,1,0
2.0,5,1154,270000,60000,0,1,0,1,0,0,1,0
2.0,5,1156,240000,70000,0,1,0,1,0,0,1,0
3.0,7,1179,1200000,135000,1,0,0,1,0,1,0,0
1.0,9,51,160000,50000,1,0,0,1,0,0,1,0
1.0,3,350,790000,19571,1,0,1,0,0,0,1,0
1.0,3,336,1200000,29600,0,1,1,0,0,0,1,0
1.0,10,986,175000,70000,0,1,0,1,0,0,1,0
1.0,3,1022,950000,15000,1,0,0,1,0,1,0,0
1.0,2,835,340000,50000,0,1,0,1,0,0,1,0
1.0,4,1130,825000,13500,1,0,0,1,0,0,1,0
1.0,3,7,3100000,22000,0,1,0,1,0,1,0,0
1.0,3,276,780000,25000,1,0,1,0,0,0,1,0
3.0,11,1353,350000,80000,0,1,0,1,0,1,0,0
1.0,3,278,690000,39000,0,1,1,0,0,0,1,0
1.0,5,799,245000,60000,0,1,0,1,0,0,1,0
1.0,3,276,790000,49000,1,0,1,0,0,0,1,0
1.0,3,280,680000,48600,0,1,1,0,0,0,1,0
2.0,4,442,540000,20000,0,1,0,1,0,0,1,0
1.0,5,660,425000,25000,0,1,0,1,0,0,1,0
1.0,13,1067,140000,120000,0,1,0,1,0,0,1,0
1.0,2,890,1100000,30000,1,0,0,1,0,0,1,0
1.0,6,1158,715000,35000,1,0,0,1,0,0,1,0
1.0,8,998,370000,90000,0,1,0,1,0,0,1,0
2.0,14,522,175000,80000,1,0,0,1,0,0,1,0
2.0,23,1081,1000000,35000,0,1,0,1,0,1,0,0
2.0,8,793,92800,25000,0,1,0,1,0,0,1,0
1.0,7,1338,291000,90000,1,0,0,1,0,0,1,0
2.0,8,793,92800,25000,0,1,0,1,0,0,1,0
1.0,5,1146,350000,20000,0,1,0,1,0,0,1,0
3.0,23,912,65000,60000,0,1,1,0,0,0,1,0
1.0,6,971,650000,58000,1,0,0,1,0,0,1,0
1.0,7,1031,350000,40000,0,1,1,0,0,0,1,0
2.0,16,1034,75000,70000,0,1,0,1,0,0,1,0
1.0,9,593,440000,70000,1,0,1,0,0,0,1,0
1.0,8,476,270000,60000,0,1,0,1,0,0,1,0
1.0,7,1413,1150000,135000,1,0,1,0,0,0,1,0
1.0,6,914,238000,70000,0,1,1,0,0,0,1,0
2.0,8,1078,1100000,40000,0,1,0,1,0,1,0,0
2.0,6,744,1200000,75000,1,0,1,0,0,0,1,0
1.0,11,1168,260000,150000,1,0,0,1,0,0,1,0
3.0,9,1382,350000,140000,1,0,0,1,0,0,1,0
1.0,6,1379,480000,70000,1,0,0,1,0,0,1,0
2.0,9,1377,345000,137250,1,0,0,1,0,0,1,0
2.0,8,688,500000,110000,1,0,0,1,0,0,1,0
1.0,4,442,595000,27000,0,1,1,0,0,0,1,0
1.0,2,521,1295000,9000,1,0,1,0,0,0,1,0
0.0,2,1473,1350000,5400,1,0,1,0,0,0,1,0
0.0,1,1150,541000,1000,0,1,1,0,0,0,1,0
1.0,3,458,515000,16000,0,1,1,0,0,0,1,0
0.0,2,229,894999,13000,1,0,1,0,0,0,1,0
1.0,9,1162,325000,47000,1,0,1,0,0,0,1,0
1.0,3,850,925000,22000,0,1,0,1,0,0,1,0
1.0,4,1123,844999,30000,0,1,0,1,0,0,1,0
1.0,3,850,925000,20000,0,1,0,1,0,0,1,0
1.0,8,1272,300000,60000,1,0,0,1,0,0,1,0
2.0,13,1349,650000,75000,0,1,0,1,0,0,1,0
1.0,11,803,175000,64000,0,1,1,0,0,0,1,0
1.0,6,939,325000,80000,1,0,0,1,0,0,1,0
1.0,4,1140,600000,90000,1,0,0,1,0,0,1,0
1.0,3,1013,700000,30000,0,1,0,1,0,0,1,0
2.0,18,1364,95000,120000,0,1,0,1,0,1,0,0
1.0,2,843,490000,20000,0,1,1,0,0,0,1,0
1.0,8,1306,380000,100000,1,0,0,1,0,0,1,0
1.0,3,438,550000,31000,0,1,1,0,0,0,1,0
1.0,8,793,225000,47000,0,1,1,0,0,0,1,0
1.0,3,1301,570000,11200,0,1,0,1,0,0,1,0
1.0,3,793,305000,35000,0,1,1,0,0,0,1,0
1.0,11,1029,240000,50000,0,0,1,0,0,0,1,1
1.0,6,880,700000,55000,1,0,1,0,0,0,1,0
1.0,3,919,288000,20000,0,1,1,0,0,0,1,0
1.0,4,628,800000,75000,1,0,1,0,0,0,1,0
1.0,4,837,430000,93000,0,1,1,0,0,0,1,0
2.0,12,53,195000,57000,1,0,1,0,0,0,1,0
1.0,7,874,325000,30000,0,1,1,0,0,0,1,0
1.0,8,1136,450000,73000,1,0,1,0,0,0,1,0
1.0,5,971,630000,65000,1,0,1,0,0,0,1,0
2.0,12,954,250000,62000,0,1,1,0,0,0,1,0
1.0,14,461,135000,85000,0,1,1,0,0,0,1,0
1.0,11,89,110000,73000,0,1,0,1,0,0,1,0
1.0,9,1008,350000,55000,1,0,1,0,0,0,1,0
2.0,5,919,240000,5800,0,1,0,1,0,0,1,0
1.0,12,1414,350000,350000,1,0,0,1,0,0,1,0
1.0,3,1013,600000,30000,0,1,0,1,0,0,1,0
1.0,3,971,750000,20000,1,0,0,1,0,0,1,0
1.0,3,396,270000,20000,0,1,0,1,0,0,1,0
2.0,14,814,90000,100000,0,1,0,1,0,0,1,0
1.0,8,1043,350000,65000,0,1,0,1,0,0,1,0
2.0,8,230,285000,90000,1,0,0,1,0,0,1,0
2.0,10,1395,665000,267000,1,0,0,1,0,0,1,0
2.0,16,678,175000,250000,1,0,0,1,0,0,1,0
2.0,10,758,350000,140000,1,0,0,1,0,0,1,0
1.0,3,333,1225000,22000,0,1,1,0,0,1,0,0
2.0,11,353,285000,60000,0,1,1,0,0,0,1,0
1.0,3,335,1000000,28635,0,1,1,0,0,0,1,0
1.0,3,276,780000,32114,1,0,1,0,0,0,1,0
2.0,7,837,300000,82000,0,1,1,0,0,0,1,0
2.0,15,999,160000,95149,0,1,1,0,0,0,1,0
1.0,3,280,625000,68458,0,1,1,0,0,0,1,0
1.0,11,930,265000,42000,0,1,0,1,0,0,1,0
2.0,7,320,515000,90000,1,0,0,1,0,0,1,0
1.0,5,393,210000,30000,0,1,0,1,0,0,1,0
2.0,12,814,140000,80000,0,1,0,1,0,0,1,0
1.0,6,1406,940000,128000,1,0,0,1,0,0,1,0
1.0,8,1126,750000,80000,1,0,0,1,0,0,1,0
1.0,5,821,610000,100000,1,0,0,1,0,0,1,0
1.0,6,1117,450000,50000,1,0,0,1,0,0,1,0
1.0,9,1377,409999,56000,1,0,0,1,0,0,1,0
1.0,3,391,100000,21302,0,1,0,1,0,0,1,0
1.0,5,586,650000,100000,1,0,0,1,0,0,1,0
1.0,4,720,650000,80000,1,0,0,1,0,0,1,0
1.0,11,421,150000,105546,0,1,0,1,0,0,1,0
1.0,3,1373,500000,10000,0,1,0,1,0,0,1,0
2.0,9,1411,1000000,80000,1,0,0,1,0,0,1,0
1.0,8,603,340000,35000,0,1,0,1,0,0,1,0
1.0,2,410,800000,11240,0,1,0,1,0,0,1,0
1.0,8,1400,1010000,120000,1,0,0,1,0,0,1,0
3.0,10,1370,350000,120000,1,0,0,1,0,0,1,0
1.0,5,993,595000,70000,1,0,0,1,0,0,1,0
3.0,7,711,700000,130000,1,0,0,1,0,0,1,0
1.0,2,1152,265000,40000,0,1,0,1,0,0,1,0
2.0,6,806,320000,60000,0,1,0,1,0,0,1,0
1.0,10,303,310000,110000,0,1,0,1,0,0,1,0
1.0,7,321,700000,130000,1,0,0,1,0,0,1,0
2.0,12,816,130000,80000,0,1,0,1,0,0,1,0
2.0,12,973,150000,120000,1,0,0,1,0,0,1,0
2.0,6,260,300000,104000,1,0,0,1,0,0,1,0
2.0,10,969,150000,100000,0,1,0,1,0,0,1,0
2.0,18,298,120000,132343,0,1,0,1,0,0,1,0
2.0,5,376,950000,90000,1,0,0,1,0,0,1,0
2.0,14,1048,100000,60000,0,1,0,1,0,0,1,0
1.0,6,348,450000,76000,1,0,0,1,0,0,1,0
3.0,17,781,30000,60000,0,1,0,1,0,0,1,0
2.0,12,674,200000,30000,0,1,0,1,0,0,1,0
2.0,11,1257,250000,96000,1,0,0,1,0,0,1,0
1.0,3,665,1300000,10000,1,0,0,1,0,0,1,0
1.0,4,1375,425000,36000,1,0,1,0,0,0,1,0
1.0,4,277,550000,12997,1,0,1,0,0,0,1,0
1.0,4,849,500000,40000,0,1,0,1,0,1,0,0
1.0,3,521,1150000,26430,1,0,1,0,0,0,1,0
1.0,6,953,475000,24600,0,1,1,0,0,0,1,0
1.0,10,1034,260000,28481,0,1,1,0,0,0,1,0
1.0,8,168,350000,100000,0,1,0,1,0,0,1,0
1.0,8,755,750000,41988,1,0,1,0,0,0,1,0
1.0,12,1034,180000,30375,0,1,1,0,0,0,1,0
1.0,4,1149,350000,7658,0,1,1,0,0,1,0,0
1.0,4,971,611000,34400,1,0,1,0,0,0,1,0
1.0,4,1153,325000,18500,0,1,1,0,0,0,1,0
1.0,6,818,280000,26134,0,1,1,0,0,0,1,0
1.0,7,1024,300000,28942,0,1,1,0,0,1,0,0
1.0,9,755,711000,53600,1,0,1,0,0,0,1,0
1.0,6,1400,851000,53652,1,0,1,0,0,0,1,0
1.0,10,928,260000,52895,1,0,1,0,0,0,1,0
2.0,8,528,550000,42324,1,0,1,0,0,0,1,0
1.0,5,743,1044999,65000,1,0,1,0,0,0,1,0
1.0,9,685,550000,60236,1,0,1,0,0,0,1,0
2.0,7,1048,210000,70000,0,1,0,1,0,0,1,0
3.0,7,1048,210000,70000,0,1,0,1,0,0,1,0
2.0,12,769,290000,100000,1,0,0,1,0,0,1,0
1.0,13,120,250999,110000,1,0,0,1,0,0,1,0
1.0,2,1165,600000,10300,0,1,0,1,0,0,1,0
2.0,7,125,270000,120000,1,0,0,1,0,0,1,0
1.0,9,1293,550000,142000,1,0,0,1,0,0,1,0
1.0,4,722,800000,25000,1,0,0,1,0,0,1,0
1.0,1,1202,500000,5000,0,1,0,1,0,0,1,0
1.0,5,380,535000,52600,1,0,0,1,0,0,1,0
1.0,5,437,396000,28643,0,1,1,0,0,0,1,0
1.0,7,321,600000,50000,1,0,0,1,0,0,1,0
1.0,2,1057,575000,30000,0,1,1,0,0,0,1,0
1.0,1,471,520000,5000,0,1,0,1,0,0,1,0
1.0,3,740,1400000,30000,1,0,0,1,0,1,0,0
1.0,3,825,600000,7600,0,1,0,1,0,1,0,0
1.0,8,51,195000,47253,1,0,1,0,0,0,1,0
2.0,6,807,281000,4432,0,1,1,0,0,1,0,0
2.0,11,1219,75000,110000,0,1,0,1,0,0,1,0
1.0,7,453,400000,25000,0,1,0,1,0,0,1,0
2.0,12,1240,93000,70000,1,0,0,1,0,0,1,0
1.0,5,589,560000,68523,0,1,1,0,0,0,1,0
1.0,2,391,400000,5000,0,1,0,1,0,0,1,0
1.0,3,1334,459999,40000,0,1,0,1,0,0,1,0
1.0,4,541,450000,43000,1,0,0,1,0,0,1,0
2.0,11,800,88000,80251,0,0,1,0,0,0,1,1
2.0,11,569,250000,34500,0,1,0,1,0,0,1,0
3.0,21,253,22000,42743,0,1,1,0,0,0,1,0
2.0,8,51,130000,93900,1,0,0,1,0,0,1,0
1.0,17,1077,79000,80000,0,1,0,1,0,0,1,0
1.0,9,51,120000,110000,1,0,0,1,0,0,1,0
2.0,10,33,1700000,100000,1,0,0,1,0,1,0,0
1.0,9,74,300000,25000,1,0,0,1,0,0,1,0
1.0,9,74,300000,25000,1,0,0,1,0,0,1,0
1.0,12,787,145000,25000,0,1,0,1,0,0,1,0
1.0,2,186,3200000,20000,1,0,0,1,0,1,0,0
1.0,8,86,240000,10000,0,1,0,1,0,0,1,0
1.0,3,363,700000,30000,1,0,0,1,0,0,1,0
2.0,11,373,145000,110000,0,1,0,1,0,0,1,0
2.0,7,884,535000,80000,1,0,0,1,0,0,1,0
1.0,5,661,420000,21000,0,1,0,1,0,0,1,0
1.0,5,806,350000,20000,0,1,0,1,0,0,1,0
1.0,6,993,550000,32000,1,0,0,1,0,0,1,0
1.0,14,1098,750000,180000,1,0,0,1,0,0,1,0
2.0,9,1226,198000,70000,1,0,0,1,0,0,1,0
1.0,8,604,420000,50000,1,0,0,1,0,0,1,0
1.0,8,604,420000,50000,1,0,0,1,0,0,1,0
1.0,17,187,195000,120000,1,0,0,1,0,0,1,0
2.0,9,404,150000,55766,0,1,0,1,0,0,1,0
2.0,10,1111,275000,40000,0,1,0,1,0,0,1,0
3.0,20,782,65000,60000,0,1,0,1,0,0,1,0
1.0,13,988,200000,50000,0,1,0,1,0,0,1,0
2.0,11,973,250000,110000,1,0,0,1,0,0,1,0
2.0,8,1137,450000,1000,1,0,1,0,0,0,1,0
1.0,3,911,590000,26350,1,0,1,0,0,0,1,0
2.0,9,943,225000,110000,0,1,0,1,0,0,1,0
1.0,6,1248,225000,68745,1,0,1,0,0,0,1,0
1.0,15,793,165000,132000,0,1,0,1,0,0,1,0
1.0,2,637,860000,35000,1,0,0,1,0,0,1,0
1.0,5,751,900000,47000,1,0,0,1,0,0,1,0
1.0,8,1262,182000,100000,1,0,0,1,0,0,1,0
1.0,11,1240,100000,80000,1,0,0,1,0,0,1,0
2.0,15,486,100000,40000,0,1,0,1,0,0,1,0
1.0,4,807,375000,27289,0,1,1,0,0,1,0,0
1.0,3,1332,525000,10980,0,1,1,0,0,1,0,0
1.0,5,396,320000,24662,0,1,1,0,0,0,1,0
1.0,8,971,525000,37000,1,0,1,0,0,0,1,0
1.0,7,1102,650000,28245,1,0,1,0,0,0,1,0
1.0,4,431,575000,27005,1,0,1,0,0,0,1,0
1.0,7,554,355000,39227,0,1,1,0,0,0,1,0
1.0,5,653,470000,31367,1,0,1,0,0,0,1,0
1.0,13,1034,221000,35008,0,1,1,0,0,0,1,0
1.0,12,476,195000,27005,0,1,1,0,0,0,1,0
2.0,20,1075,85000,86000,0,1,0,1,0,0,1,0
1.0,8,992,400000,50000,1,0,0,1,0,0,1,0
1.0,4,824,650000,20000,1,0,0,1,0,0,1,0
1.0,11,558,400000,50000,0,1,0,1,0,0,1,0
2.0,9,1264,295000,80000,1,0,0,1,0,0,1,0
4.0,15,921,60000,135000,0,0,0,1,0,0,1,1
3.0,18,1059,110000,120000,1,0,0,1,0,0,1,0
1.0,6,130,550000,113600,1,0,0,1,0,0,1,0
3.0,13,476,190000,70000,0,1,0,1,0,0,1,0
1.0,3,150,861999,20000,1,0,1,0,0,0,1,0
1.0,3,149,782000,14000,0,1,1,0,0,0,1,0
1.0,3,247,836000,26000,1,0,1,0,0,0,1,0
1.0,5,326,696000,138925,0,1,1,0,0,0,1,0
1.0,5,350,596000,121764,1,0,1,0,0,0,1,0
1.0,5,345,612000,105429,0,1,1,0,0,0,1,0
1.0,6,793,114999,35000,0,1,0,1,0,0,1,0
1.0,4,1206,340000,60000,1,0,0,1,0,0,1,0
1.0,1,1013,550000,5000,0,1,0,1,0,0,1,0
3.0,13,48,114999,70000,0,1,0,1,0,0,1,0
1.0,21,1045,105000,80000,0,1,0,1,0,0,1,0
1.0,2,1019,890000,20000,1,0,0,1,0,0,1,0
1.0,2,1302,715000,8000,0,1,0,1,0,0,1,0
2.0,7,592,525000,54000,0,1,1,0,0,0,1,0
1.0,9,1449,735000,55300,1,0,1,0,0,1,0,0
1.0,5,270,495000,11958,0,1,1,0,0,0,1,0
1.0,4,388,1025000,9000,0,1,1,0,0,0,1,0
1.0,6,755,750000,70000,1,0,0,1,0,0,1,0
1.0,8,1138,600000,120000,1,0,0,1,0,0,1,0
2.0,7,594,475000,23122,0,1,1,0,0,0,1,0
2.0,14,487,80000,58000,0,1,1,0,0,0,1,0
1.0,8,625,325000,62200,1,0,1,0,0,0,1,0
2.0,7,13,1470000,34000,1,0,1,0,0,1,0,0
2.0,6,121,350000,53000,1,0,0,1,0,0,1,0
1.0,8,16,2800000,49000,1,0,1,0,0,1,0,0
2.0,4,113,210000,15000,0,1,1,0,0,0,1,0
2.0,9,62,349000,44500,1,0,1,0,0,0,1,0
1.0,8,1440,450000,50000,0,1,0,1,0,0,1,0
1.0,8,5,1150000,53000,1,0,1,0,0,1,0,0
1.0,12,341,210000,63500,0,1,1,0,0,1,0,0
1.0,3,1088,4500000,9800,0,1,1,0,0,1,0,0
1.0,4,1463,825000,13599,0,1,1,0,0,1,0,0
1.0,4,36,2750000,13000,1,0,0,1,0,1,0,0
1.0,9,50,160000,110000,1,0,0,1,0,0,1,0
2.0,7,701,550000,100000,1,0,0,1,0,0,1,0
3.0,15,953,95000,110000,0,1,0,1,0,0,1,0
2.0,7,1398,725000,90000,1,0,0,1,0,0,1,0
1.0,2,1335,670000,17000,0,1,0,1,0,0,1,0
1.0,13,811,65000,140000,0,1,0,1,0,0,1,0
2.0,6,762,500000,50000,1,0,0,1,0,0,1,0
1.0,4,662,600000,53000,0,1,0,1,0,0,1,0
2.0,4,1054,350000,70000,0,1,0,1,0,0,1,0
2.0,9,52,200000,70000,1,0,0,1,0,0,1,0
3.0,13,423,110000,154000,1,0,0,1,0,0,1,0
1.0,9,404,150000,80000,0,1,0,1,0,0,1,0
2.0,18,1059,75000,110000,1,0,0,1,0,0,1,0
2.0,8,263,350000,90000,1,0,0,1,0,0,1,0
1.0,3,1426,1700000,15000,1,0,0,1,0,0,1,0
2.0,10,37,890000,86000,1,0,0,1,0,1,0,0
1.0,7,688,500000,120000,1,0,0,1,0,0,1,0
1.0,2,420,600000,5200,0,1,0,1,0,0,1,0
2.0,11,55,99000,60000,0,1,0,1,0,0,1,0
1.0,10,553,235000,46000,0,1,0,1,0,0,1,0
2.0,15,1254,75000,40000,0,1,0,1,0,0,1,0
2.0,7,321,600000,90000,1,0,0,1,0,0,1,0
2.0,2,520,1000000,25000,1,0,0,1,0,0,1,0
1.0,9,505,390000,90000,1,0,0,1,0,0,1,0
1.0,6,1456,600000,70000,1,0,0,1,0,0,1,0
2.0,4,573,600000,70000,0,1,0,1,0,0,1,0
2.0,2,415,730000,35000,1,0,0,1,0,0,1,0
1.0,4,434,450000,12700,0,1,0,1,0,1,0,0
1.0,10,924,250000,80000,1,0,0,1,0,0,1,0
1.0,3,744,1400000,20000,1,0,0,1,0,0,1,0
1.0,3,1146,300000,20000,0,1,0,1,0,0,1,0
1.0,4,158,800000,19000,0,1,0,1,0,0,1,0
2.0,12,124,125000,95000,1,0,0,1,0,0,1,0
1.0,2,36,2600000,9500,1,0,0,1,0,1,0,0
1.0,9,1166,300000,50000,0,1,0,1,0,0,1,0
1.0,9,1461,295000,90000,1,0,0,1,0,0,1,0
1.0,8,166,650000,45839,0,1,1,0,0,0,1,0
1.0,11,42,200000,74510,0,1,1,0,0,0,1,0
1.0,12,47,130000,87293,0,1,1,0,0,0,1,0
1.0,9,231,250000,156040,1,0,1,0,0,0,1,0
1.0,17,184,400000,93415,1,0,1,0,0,0,1,0
1.0,4,147,430000,101159,0,1,1,0,0,0,1,0
2.0,6,392,170000,80000,0,1,0,1,0,0,1,0
1.0,2,1329,450000,12000,0,1,0,1,0,0,1,0
1.0,8,1010,350000,90000,0,1,0,1,0,0,1,0
1.0,10,86,130000,68519,0,1,1,0,0,0,1,0
1.0,9,51,180000,55130,1,0,1,0,0,0,1,0
1.0,7,168,475000,65239,0,1,1,0,0,0,1,0
1.0,6,1453,470000,58182,0,1,1,0,0,0,1,0
1.0,9,209,200000,91245,1,0,1,0,0,0,1,0
1.0,8,755,650000,102989,1,0,1,0,0,0,1,0
1.0,11,299,400000,50000,0,1,0,1,0,0,1,0
1.0,21,1076,100000,120000,0,1,0,1,0,0,1,0
1.0,7,971,409999,90000,1,0,0,1,0,0,1,0
1.0,3,993,640000,25000,1,0,0,1,0,0,1,0
2.0,14,1041,160000,80000,0,1,0,1,0,0,1,0
1.0,8,1262,182000,100000,1,0,0,1,0,0,1,0
1.0,3,832,750000,70000,1,0,0,1,0,0,1,0
3.0,19,650,150000,50000,1,0,0,1,0,0,1,0
2.0,13,817,80000,100000,0,1,0,1,0,0,1,0
3.0,5,836,240000,90000,1,0,0,1,0,0,1,0
3.0,16,894,60000,60000,0,1,0,1,0,0,1,0
3.0,14,811,70000,120000,0,1,0,1,0,0,1,0
2.0,13,1441,285000,90000,1,0,0,1,0,1,0,0
2.0,6,993,350000,60000,1,0,0,1,0,0,1,0
2.0,6,587,699000,30000,1,0,0,1,0,0,1,0
2.0,10,234,275000,108000,1,0,0,1,0,0,1,0
2.0,9,577,350000,160000,1,0,0,1,0,0,1,0
3.0,15,816,135000,90000,0,1,0,1,0,0,1,0
3.0,11,765,325000,120000,1,0,0,1,0,0,1,0
2.0,9,755,650000,102000,1,0,0,1,0,0,1,0
2.0,12,639,300000,178000,1,0,0,1,0,0,1,0
2.0,7,1417,1200000,200000,1,0,0,1,0,0,1,0
1.0,9,210,450000,60000,0,1,1,0,0,0,1,0
1.0,2,1323,425000,3000,0,1,0,1,0,0,1,0
2.0,15,814,150000,75118,0,1,0,1,0,0,1,0
2.0,8,924,290000,140000,1,0,0,1,0,0,1,0
2.0,7,544,335000,60000,0,1,0,1,0,0,1,0
4.0,15,70,120000,79000,0,1,1,0,0,0,1,0
2.0,16,254,20000,25000,0,1,0,1,0,0,1,0
1.0,16,426,250000,70000,0,1,0,1,0,0,1,0
2.0,13,474,120000,41723,0,1,0,1,0,0,1,0
1.0,11,943,250000,70000,0,1,0,1,0,0,1,0
2.0,9,1257,220000,70000,1,0,0,1,0,0,1,0
2.0,16,250,61000,4637,0,1,0,1,0,0,1,0
1.0,5,993,620000,70000,1,0,0,1,0,0,1,0
2.0,7,965,425000,100000,1,0,0,1,0,0,1,0
2.0,12,1225,85000,120000,1,0,0,1,0,0,1,0
2.0,6,951,270000,40000,1,0,0,1,0,0,1,0
1.0,12,1005,180000,220000,1,0,0,1,0,0,1,0
1.0,3,1146,300000,20000,0,1,0,1,0,0,1,0
1.0,4,158,800000,19000,0,1,0,1,0,0,1,0
2.0,12,124,125000,95000,1,0,0,1,0,0,1,0
1.0,4,660,450000,30000,0,1,0,1,0,0,1,0
1.0,9,1299,450000,42655,1,0,0,1,0,0,1,0
2.0,4,1145,250000,43000,0,1,0,1,0,0,1,0
1.0,9,1420,725000,70000,1,0,0,1,0,0,1,0
1.0,11,599,250000,55000,0,1,0,1,0,0,1,0
2.0,11,141,99000,80000,1,0,0,1,0,0,1,0
1.0,4,1144,350000,55000,0,1,0,1,0,0,1,0
1.0,3,547,511000,70000,0,1,0,1,0,0,1,0
1.0,9,928,300000,80000,1,0,0,1,0,0,1,0
1.0,11,21,1100000,110000,0,1,0,1,0,1,0,0
3.0,11,563,125000,60000,0,1,0,1,0,0,1,0
1.0,3,1326,500000,30000,0,1,0,1,0,0,1,0
2.0,8,1137,385000,80000,1,0,0,1,0,0,1,0
1.0,9,1190,350000,90000,0,1,0,1,0,0,1,0
1.0,18,784,60000,50000,0,1,0,1,0,0,1,0
1.0,9,476,300000,50000,0,1,0,1,0,0,1,0
1.0,9,575,400000,70000,1,0,0,1,0,0,1,0
1.0,7,170,550000,110000,1,0,0,1,0,0,1,0
2.0,9,1115,300000,80000,0,1,0,1,0,0,1,0
1.0,9,992,250000,156000,1,0,0,1,0,0,1,0
1.0,9,1410,800000,180000,1,0,0,1,0,0,1,0
1.0,3,870,300000,25000,0,1,0,1,0,0,1,0
1.0,17,811,80000,120000,0,1,0,1,0,0,1,0
1.0,1,695,1200000,11000,1,0,0,1,0,0,1,0
1.0,4,1147,355000,40000,0,1,0,1,0,1,0,0
1.0,6,971,520000,50000,1,0,0,1,0,0,1,0
1.0,9,501,500000,26000,1,0,0,1,0,0,1,0
1.0,13,814,114999,30000,0,1,0,1,0,0,1,0
1.0,7,1390,1800000,50000,1,0,0,1,0,0,1,0
1.0,3,719,800000,20000,1,0,0,1,0,0,1,0
2.0,13,816,105000,30000,0,1,0,1,0,0,1,0
1.0,10,814,135000,78000,0,1,0,1,0,0,1,0
2.0,10,1048,170000,40000,0,1,0,1,0,0,1,0
1.0,7,507,550000,100000,0,1,0,1,0,0,1,0
3.0,12,307,250000,70000,0,1,0,1,0,0,1,0
2.0,7,408,650000,30000,1,0,0,1,0,0,1,0
3.0,13,305,210000,77000,0,1,0,1,0,1,0,0
1.0,10,1479,260000,150000,1,0,0,1,0,0,1,0
1.0,5,978,750000,69000,1,0,0,1,0,0,1,0
1.0,5,1430,1350000,120000,1,0,0,1,0,1,0,0
2.0,9,928,220000,120000,1,0,0,1,0,0,1,0
2.0,13,421,110000,110000,0,1,0,1,0,0,1,0
1.0,4,742,1230000,70000,1,0,0,1,0,1,0,0
1.0,8,668,220000,110000,1,0,0,1,0,0,1,0
1.0,12,1261,130000,50000,1,0,0,1,0,0,1,0
1.0,9,570,330000,44000,0,1,0,1,0,0,1,0
2.0,11,303,254999,90000,0,1,0,1,0,0,1,0
2.0,7,508,600000,50000,0,1,0,1,0,0,1,0
1.0,9,554,210000,50000,0,1,0,1,0,0,1,0
1.0,7,67,300000,146000,1,0,0,1,0,0,1,0
1.0,3,1325,426000,15000,0,1,0,1,0,1,0,0
1.0,6,806,265000,60000,0,1,0,1,0,0,1,0
2.0,5,546,450000,35000,0,1,0,1,0,0,1,0
1.0,9,505,480000,80000,1,0,0,1,0,0,1,0
1.0,11,1281,40000,90000,0,1,0,1,0,0,1,0
2.0,10,303,395000,70000,0,1,0,1,0,0,1,0
2.0,8,1048,229999,62000,0,1,0,1,0,0,1,0
1.0,3,177,875000,10000,0,1,0,1,0,1,0,0
4.0,11,869,170000,80000,0,0,0,1,0,0,1,1
2.0,6,605,500000,35000,0,1,0,1,0,0,1,0
2.0,8,1137,450000,1000,1,0,1,0,0,0,1,0
1.0,3,1079,3800000,10000,1,0,1,0,0,1,0,0
1.0,8,6,1580000,86000,1,0,1,0,0,1,0,0
1.0,2,39,4950000,30000,1,0,1,0,0,1,0,0
1.0,5,380,535000,52600,1,0,0,1,0,0,1,0
2.0,9,943,225000,110000,0,1,0,1,0,0,1,0
1.0,4,434,550000,19890,0,1,1,0,0,1,0,0
